fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,free_total_SO2_ratio,acid_ratio,sulphate_alcohol,is_red,quality,quality_label,wine_type
6.8,0.5,0.11,1.5,0.075,16.0,49.0,0.99545,3.36,0.79,9.5,0.32653060558100805,13.599972800054399,7.505000000000001,1,5,medium,red
7.0,0.42,0.35,1.6,0.088,16.0,39.0,0.9961,3.34,0.55,9.2,0.41025639973701544,16.666626984221466,5.06,1,5,medium,red
7.0,0.43,0.36,1.6,0.089,14.0,37.0,0.99615,3.34,0.56,9.2,0.37837836815193604,16.27903190922812,5.152,1,6,medium,red
12.0,0.3,0.74,2.6,0.095,9.0,28.0,0.9994,3.2,0.77,10.8,0.32142855994898,39.999866667111114,8.316,1,7,high,red
7.8,0.57,0.31,1.8,0.069,26.0,120.0,0.99625,3.29,0.53,9.3,0.21666666486111114,13.68418651897102,4.929,1,5,medium,red
7.8,0.44,0.28,2.7,0.1,18.0,95.0,0.9966,3.22,0.67,9.4,0.1894736822160665,17.727232438108096,6.298000000000001,1,5,medium,red
11.0,0.3,0.58,2.1,0.054,7.0,19.0,0.998,3.31,0.88,10.5,0.36842103324099823,36.66654444485186,9.24,1,7,high,red
9.7,0.53,0.6,2.0,0.039,5.0,19.0,0.99585,3.3,0.86,12.4,0.26315788088642733,18.30185226065611,10.664,1,6,medium,red
8.0,0.725,0.24,2.8,0.083,10.0,62.0,0.99685,3.35,0.56,10.0,0.16129031997918838,11.034467538665464,5.6000000000000005,1,6,medium,red
11.6,0.44,0.64,2.1,0.059,5.0,15.0,0.998,3.21,0.67,10.2,0.3333333111111126,26.363576446417166,6.834,1,6,medium,red
8.2,0.57,0.26,2.2,0.06,28.0,65.0,0.9959,3.3,0.43,10.1,0.43076922414201196,14.385939673790045,4.343,1,5,medium,red
7.8,0.735,0.08,2.4,0.092,10.0,41.0,0.9974,3.24,0.71,9.8,0.24390243307555043,10.612230459550394,6.958,1,6,medium,red
7.0,0.49,0.49,5.6,0.06,26.0,121.0,0.9974,3.34,0.76,10.5,0.21487603128201627,14.285685131254835,7.98,1,5,medium,red
8.7,0.625,0.16,2.0,0.101,13.0,49.0,0.9962,3.14,0.57,11.0,0.2653061170345691,13.919977728035633,6.27,1,5,medium,red
8.1,0.725,0.22,2.2,0.072,11.0,41.0,0.9967,3.36,0.55,9.1,0.26829267638310544,11.172398382898782,5.005,1,5,medium,red
7.5,0.49,0.19,1.9,0.076,10.0,44.0,0.9957,3.39,0.54,9.7,0.22727272210743815,15.306091212058751,5.2379999999999995,1,5,medium,red
7.8,0.53,0.33,2.4,0.08,24.0,144.0,0.99655,3.3,0.6,9.5,0.16666666550925927,14.716953364238934,5.7,1,5,medium,red
7.8,0.34,0.37,2.0,0.082,24.0,58.0,0.9964,3.34,0.59,9.4,0.41379309631391215,22.941108996738244,5.546,1,6,medium,red
7.4,0.53,0.26,2.0,0.101,16.0,72.0,0.9957,3.15,0.57,9.4,0.2222222191358025,13.962237807098477,5.358,1,5,medium,red
6.8,0.61,0.04,1.5,0.057,5.0,10.0,0.99525,3.42,0.6,9.5,0.499999950000005,11.147522708979166,5.7,1,5,medium,red
8.6,0.645,0.25,2.0,0.083,8.0,28.0,0.99815,3.28,0.6,10.0,0.28571427551020445,13.333312661530757,6.0,1,6,medium,red
8.4,0.635,0.36,2.0,0.089,15.0,55.0,0.99745,3.31,0.57,10.4,0.2727272677685951,13.228325624684055,5.928,1,4,low,red
7.7,0.43,0.25,2.6,0.073,29.0,63.0,0.99615,3.37,0.58,10.5,0.4603174530108341,17.906935100150932,6.09,1,6,medium,red
8.9,0.59,0.5,2.0,0.2,27.0,81.0,0.9964,3.04,1.02,9.5,0.33333332921810704,15.0847201953895,9.69,1,6,medium,red
9.0,0.82,0.14,2.6,0.089,9.0,23.0,0.9984,3.39,0.63,9.8,0.39130433081285515,10.975596371223938,6.174,1,5,medium,red
6.9,0.52,0.25,2.6,0.081,10.0,37.0,0.99685,3.46,0.5,11.0,0.2702702629656686,13.269205251528362,5.5,1,5,medium,red
5.2,0.48,0.04,1.6,0.054,19.0,106.0,0.9927,3.54,0.62,12.2,0.1792452813278747,10.83331076393591,7.563999999999999,1,7,high,red
8.0,0.38,0.06,1.8,0.078,12.0,49.0,0.99625,3.37,0.52,9.9,0.24489795418575605,21.052576177431114,5.148000000000001,1,6,medium,red
8.5,0.37,0.2,2.8,0.09,18.0,58.0,0.998,3.34,0.7,9.6,0.31034482223543414,22.97291088402464,6.72,1,6,medium,red
8.2,0.8891499999999997,0.09,2.3,0.065,7.0,37.0,0.99685,3.32,0.55,9.0,0.18918918407596802,9.22228058001397,4.95,1,6,medium,red
7.2,0.63,0.0,1.9,0.097,14.0,38.0,0.99675,3.37,0.58,9.0,0.36842104293628836,11.428553288010654,5.22,1,6,medium,red
7.2,0.645,0.0,1.9,0.097,15.0,39.0,0.99675,3.37,0.58,9.2,0.384615374753452,11.162773391049006,5.335999999999999,1,6,medium,red
8.9,0.635,0.37,1.7,0.2,5.0,62.0,0.9971,3.0,1.02,9.3,0.08064515998959419,14.015725959486678,9.486,1,5,medium,red
12.0,0.38,0.56,2.1,0.093,6.0,24.0,0.99925,3.14,0.71,10.9,0.24999998958333375,31.57886426614667,7.739,1,6,medium,red
7.7,0.58,0.1,1.8,0.102,28.0,109.0,0.99565,3.08,0.49,9.8,0.2568807315882502,13.275839179587622,4.8020000000000005,1,6,medium,red
12.0,0.21,0.44,2.2,0.075,10.0,24.0,1.00005,3.07,0.84,9.2,0.41666664930555625,57.14258503530936,7.727999999999999,1,7,high,red
7.3,0.66,0.0,2.0,0.084,6.0,23.0,0.9983,3.61,0.96,9.9,0.2608695538752368,11.06058930213742,9.504,1,6,medium,red
7.1,0.68,0.07,1.9,0.075,16.0,51.0,0.99685,3.38,0.52,9.5,0.3137254840445984,10.441161115939535,4.94,1,5,medium,red
8.2,0.6,0.17,2.3,0.072,11.0,73.0,0.9963,3.2,0.45,9.3,0.1506849294426722,13.666643888926851,4.1850000000000005,1,5,medium,red
7.7,0.53,0.06,1.7,0.074,9.0,39.0,0.99615,3.35,0.48,9.8,0.2307692248520712,14.52827447495382,4.704,1,6,medium,red
10.8,0.32,0.44,1.6,0.063,16.0,37.0,0.9985,3.22,0.78,10.0,0.4324324207450697,33.74989453157959,7.800000000000001,1,6,medium,red
7.1,0.6,0.0,1.8,0.074,16.0,34.0,0.9972,3.47,0.7,9.9,0.47058822145328766,11.83331361114398,6.93,1,6,medium,red
11.1,0.35,0.48,3.1,0.09,5.0,21.0,0.9986,3.17,0.53,10.5,0.23809522675737013,31.714195102299712,5.565,1,5,medium,red
7.7,0.775,0.42,1.9,0.092,8.0,86.0,0.9959,3.23,0.59,9.5,0.09302325473228774,9.935471051005095,5.6049999999999995,1,5,medium,red
8.0,0.57,0.23,3.2,0.073,17.0,119.0,0.99675,3.26,0.57,9.3,0.1428571416566627,14.035063096380533,5.301,1,5,medium,red
9.4,0.34,0.37,2.2,0.075,5.0,13.0,0.998,3.22,0.62,9.2,0.3846153550295881,27.64697750888968,5.704,1,5,medium,red
6.6,0.695,0.0,2.1,0.075,12.0,56.0,0.9968,3.49,0.67,9.2,0.21428571045918376,9.496389213828468,6.164,1,5,medium,red
7.7,0.41,0.74,1.8,0.2,8.0,45.0,0.9968,3.06,1.02,9.4,0.1777777738271606,18.780441998921958,9.588000000000001,1,5,medium,red
10.0,0.31,0.47,2.6,0.085,14.0,33.0,0.99965,3.36,0.8,10.5,0.42424241138659363,32.25796045819207,8.4,1,7,high,red
7.9,0.33,0.23,1.7,0.077,18.0,45.0,0.99625,3.29,0.65,9.3,0.39999999111111134,23.939321395995773,6.045000000000001,1,5,medium,red
7.0,0.8891499999999997,0.04,2.0,0.087,12.0,67.0,0.99565,3.35,0.6,9.4,0.17910447493873918,7.872678543914366,5.64,1,4,low,red
8.0,0.52,0.03,1.7,0.07,10.0,35.0,0.99575,3.34,0.57,10.0,0.28571427755102063,15.384585798873463,5.699999999999999,1,5,medium,red
7.9,0.37,0.23,1.8,0.077,23.0,49.0,0.9963,3.28,0.67,9.3,0.4693877455226991,21.351293645152314,6.231000000000001,1,5,medium,red
12.0,0.56,0.49,2.4,0.064,5.0,27.0,0.9999,3.08,0.87,10.9,0.18518517832647488,21.428533163333633,9.483,1,5,medium,red
11.8,0.26,0.52,1.8,0.071,6.0,10.0,0.9968,3.2,0.72,10.2,0.599999940000006,45.38444082907374,7.343999999999999,1,7,high,red
8.1,0.87,0.0,3.3,0.096,26.0,61.0,1.00025,3.6,0.72,9.8,0.42622950120935243,9.310334126052728,7.056,1,4,low,red
7.9,0.35,0.46,3.6,0.078,15.0,37.0,0.9973,3.35,0.86,12.8,0.4054053944485029,22.571364081816913,11.008000000000001,1,8,high,red
6.9,0.54,0.04,3.0,0.077,7.0,27.0,0.9987,3.65,0.91,9.4,0.2592592496570648,12.777754115270156,8.554,1,6,medium,red
11.5,0.18,0.51,4.0,0.104,4.0,23.0,0.9996,3.28,0.97,10.1,0.17391303591682453,63.88853395258916,9.796999999999999,1,6,medium,red
7.9,0.545,0.06,4.0,0.087,27.0,61.0,0.9965,3.36,0.67,10.7,0.4426229435635583,14.495386246997711,7.169,1,6,medium,red
10.9,0.37,0.58,4.0,0.071,17.0,65.0,0.99935,3.22,0.78,10.1,0.261538457514793,29.45937983951395,7.878,1,5,medium,red
8.4,0.715,0.2,2.4,0.076,10.0,38.0,0.99735,3.31,0.64,9.4,0.26315788781163457,11.748235317153403,6.016,1,5,medium,red
7.5,0.65,0.18,7.0,0.088,27.0,94.0,0.99915,3.38,0.77,9.4,0.28723403949751025,11.538443787009557,7.238,1,5,medium,red
10.3,0.32,0.45,6.4,0.073,5.0,13.0,0.9976,3.23,0.82,12.6,0.3846153550295881,32.187399414376834,10.331999999999999,1,8,high,red
8.9,0.4,0.32,5.6,0.087,10.0,47.0,0.9991,3.38,0.77,10.5,0.21276595291987335,22.249944375139062,8.085,1,7,high,red
11.4,0.26,0.44,3.6,0.071,6.0,19.0,0.9986,3.12,0.82,9.3,0.31578945706371275,43.84598520774921,7.626,1,6,medium,red
7.7,0.27,0.68,3.5,0.2,5.0,10.0,0.9972,3.25,1.02,9.9,0.499999950000005,28.518412894767057,10.098,1,7,high,red
7.6,0.52,0.12,3.0,0.067,12.0,53.0,0.9971,3.36,0.57,9.1,0.22641509006763982,14.61535650892979,5.186999999999999,1,5,medium,red
9.9,0.59,0.07,3.4,0.102,32.0,71.0,1.00015,3.31,0.71,9.8,0.45070421900416596,16.77963257689394,6.958,1,5,medium,red
12.0,0.45,0.55,2.0,0.073,25.0,49.0,0.9997,3.1,0.76,10.3,0.5102040712203251,26.666607407539097,7.828,1,6,medium,red
7.5,0.4,0.12,3.0,0.092,29.0,53.0,0.9967,3.37,0.7,10.3,0.5471698009967962,18.749953125117187,7.21,1,6,medium,red
8.7,0.52,0.09,2.5,0.091,20.0,49.0,0.9976,3.34,0.86,10.6,0.4081632569762601,16.73073705627489,9.116,1,7,high,red
11.6,0.42,0.53,3.3,0.105,33.0,98.0,1.0005083,3.2,0.95,9.2,0.33673469044148274,27.618981859567004,8.739999999999998,1,5,medium,red
11.0,0.2,0.48,2.0,0.2,6.0,18.0,0.9979,3.3,0.71,10.5,0.3333333148148158,54.99972500137499,7.455,1,5,medium,red
10.4,0.55,0.23,2.7,0.091,18.0,48.0,0.9994,3.22,0.64,10.3,0.3749999921875002,18.909056528988128,6.5920000000000005,1,6,medium,red
6.9,0.36,0.25,2.4,0.098,5.0,16.0,0.9964,3.41,0.6,10.1,0.3124999804687512,19.16661342607382,6.06,1,6,medium,red
12.0,0.34,0.52,3.2,0.094,17.0,53.0,1.0005083,3.05,0.81,9.5,0.3207547109291564,35.294013841135765,7.695,1,6,medium,red
10.8,0.5,0.46,2.5,0.073,5.0,27.0,1.0001,3.05,0.64,9.5,0.18518517832647488,21.5999568000864,6.08,1,5,medium,red
10.6,0.83,0.37,2.6,0.086,26.0,70.0,0.9981,3.16,0.52,9.9,0.37142856612244907,12.771068950519336,5.148000000000001,1,5,medium,red
7.1,0.63,0.06,2.0,0.083,8.0,29.0,0.99855,3.65,0.73,9.6,0.27586205945303244,11.269823381232728,7.008,1,5,medium,red
7.2,0.65,0.02,2.3,0.094,5.0,31.0,0.9993,3.65,0.8,9.7,0.1612903173777317,11.076906035529175,7.76,1,5,medium,red
6.9,0.67,0.06,2.1,0.08,8.0,33.0,0.99845,3.65,0.71,9.6,0.2424242350780535,10.298492091802848,6.816,1,5,medium,red
7.5,0.53,0.06,2.6,0.086,20.0,44.0,0.9965,3.38,0.59,10.7,0.4545454442148763,14.15091669638359,6.312999999999999,1,6,medium,red
11.1,0.18,0.48,1.5,0.068,7.0,15.0,0.9973,3.22,0.64,10.1,0.46666663555555765,61.66632407597736,6.4639999999999995,1,6,medium,red
8.3,0.705,0.12,2.6,0.092,12.0,28.0,0.9994,3.51,0.72,10.0,0.4285714132653067,11.77303294605256,7.199999999999999,1,5,medium,red
7.4,0.67,0.12,1.6,0.186,5.0,21.0,0.996,3.39,0.54,9.5,0.23809522675737013,11.044759634687113,5.130000000000001,1,5,medium,red
8.4,0.65,0.6,2.1,0.112,12.0,90.0,0.9973,3.2,0.52,9.2,0.13333333185185187,12.923057041450704,4.784,1,5,medium,red
10.3,0.53,0.48,2.5,0.063,6.0,25.0,0.9998,3.12,0.59,9.3,0.23999999040000036,19.433925596366798,5.487,1,6,medium,red
7.6,0.62,0.32,2.2,0.082,7.0,54.0,0.9966,3.36,0.52,9.4,0.12962962722908097,12.25804474508912,4.888000000000001,1,5,medium,red
10.3,0.41,0.42,2.4,0.2,6.0,14.0,0.9994,3.19,0.62,9.5,0.42857139795918586,25.12188994660989,5.89,1,6,medium,red
10.3,0.43,0.44,2.4,0.2,5.0,12.0,0.9994,3.19,0.63,9.5,0.41666663194444736,23.953432666435663,5.985,1,6,medium,red
7.4,0.29,0.38,1.7,0.062,9.0,30.0,0.9968,3.41,0.53,9.5,0.2999999900000003,25.51715338912625,5.035,1,6,medium,red
7.9,0.53,0.24,2.0,0.072,15.0,105.0,0.996,3.27,0.54,9.4,0.14285714149659864,14.905632253524049,5.0760000000000005,1,6,medium,red
9.0,0.46,0.31,2.8,0.093,19.0,98.0,0.99815,3.32,0.63,9.5,0.19387754904206583,19.565174858315526,5.985,1,6,medium,red
8.6,0.47,0.3,3.0,0.076,30.0,135.0,0.9976,3.3,0.53,9.4,0.2222222205761317,18.29783340886509,4.982,1,5,medium,red
7.4,0.36,0.29,2.6,0.087,26.0,72.0,0.99645,3.39,0.68,11.0,0.3611111060956791,20.555498456948733,7.48,1,5,medium,red
7.1,0.35,0.29,2.5,0.096,20.0,53.0,0.9962,3.42,0.65,11.0,0.3773584834460664,20.285656326696213,7.15,1,6,medium,red
9.6,0.56,0.23,3.4,0.102,37.0,92.0,0.9996,3.3,0.65,10.1,0.40217390867202274,17.142826530666905,6.565,1,5,medium,red
9.6,0.77,0.12,2.9,0.082,30.0,74.0,0.99865,3.3,0.64,10.4,0.40540539992695407,12.467516275952887,6.656000000000001,1,6,medium,red
9.8,0.66,0.39,3.2,0.083,21.0,59.0,0.9989,3.37,0.71,11.5,0.3559321973570814,14.84846235081462,8.165,1,7,high,red
9.3,0.61,0.26,3.4,0.09,25.0,87.0,0.99975,3.24,0.62,9.7,0.2873563185361343,15.24587664610386,6.013999999999999,1,5,medium,red
7.8,0.62,0.05,2.3,0.079,6.0,18.0,0.99735,3.29,0.63,9.3,0.3333333148148158,12.580624869959886,5.859000000000001,1,5,medium,red
10.3,0.59,0.42,2.8,0.09,35.0,73.0,0.999,3.28,0.7,9.5,0.4794520482266843,17.457597529495715,6.6499999999999995,1,6,medium,red
10.0,0.49,0.2,11.0,0.071,13.0,50.0,1.0005083,3.16,0.69,9.2,0.25999999480000013,20.408121616078336,6.347999999999999,1,6,medium,red
11.6,0.53,0.66,3.65,0.121,6.0,14.0,0.9978,3.05,0.74,11.5,0.42857139795918586,21.886751157073284,8.51,1,7,high,red
10.3,0.44,0.5,4.5,0.107,5.0,13.0,0.998,3.28,0.83,11.5,0.3846153550295881,23.409037706732487,9.545,1,5,medium,red
12.0,0.27,0.62,2.6,0.082,6.0,21.0,1.0002,3.16,0.67,9.7,0.28571427210884415,44.44427983600061,6.499,1,6,medium,red
10.7,0.46,0.39,2.0,0.061,7.0,15.0,0.9981,3.18,0.62,9.5,0.46666663555555765,23.260818998219566,5.89,1,5,medium,red
10.2,0.36,0.64,2.9,0.122,10.0,41.0,0.998,3.23,0.66,12.5,0.24390243307555043,28.333254629848252,8.25,1,6,medium,red
8.0,0.58,0.28,3.2,0.066,21.0,114.0,0.9973,3.22,0.54,9.4,0.18421052469990767,13.793079667104022,5.0760000000000005,1,6,medium,red
8.4,0.56,0.08,2.1,0.105,16.0,44.0,0.9958,3.13,0.52,11.0,0.36363635537190103,14.999973214333544,5.720000000000001,1,5,medium,red
7.9,0.65,0.01,2.5,0.078,17.0,38.0,0.9963,3.34,0.74,11.7,0.4473684092797787,12.153827455650069,8.658,1,7,high,red
11.9,0.695,0.53,3.4,0.128,7.0,21.0,0.9992,3.17,0.84,12.2,0.3333333174603182,17.12227752190285,10.248,1,7,high,red
8.9,0.43,0.45,1.9,0.052,6.0,16.0,0.9948,3.35,0.7,12.5,0.37499997656250145,20.697626284590037,8.75,1,6,medium,red
7.8,0.43,0.32,2.8,0.08,29.0,58.0,0.9974,3.31,0.64,10.3,0.4999999913793105,18.13949269885419,6.5920000000000005,1,5,medium,red
12.0,0.49,0.58,3.0,0.103,28.0,99.0,1.0005083,3.16,1.0,11.5,0.2828282799714315,24.489745939294004,11.5,1,6,medium,red
12.0,0.28,0.54,2.3,0.082,12.0,29.0,0.9997,3.11,1.02,9.8,0.41379308917954866,42.856989796465015,9.996,1,7,high,red
12.0,0.34,0.5,2.4,0.066,10.0,21.0,1.0,3.12,1.02,9.2,0.47619045351474026,35.294013841135765,9.383999999999999,1,6,medium,red
10.6,0.42,0.48,2.7,0.065,5.0,18.0,0.9972,3.21,0.87,11.3,0.27777776234567986,25.238035147535363,9.831000000000001,1,6,medium,red
10.9,0.39,0.47,1.8,0.118,6.0,14.0,0.9982,3.3,0.75,9.8,0.42857139795918586,27.948646285522347,7.3500000000000005,1,6,medium,red
11.9,0.57,0.5,2.6,0.082,6.0,32.0,1.0005083,3.12,0.78,10.7,0.1874999941406252,20.877156355866045,8.346,1,6,medium,red
7.0,0.685,0.0,1.9,0.067,40.0,63.0,0.9979,3.6,0.81,9.9,0.6349206248425298,10.218963183995351,8.019,1,5,medium,red
6.6,0.815,0.02,2.7,0.072,17.0,34.0,0.9955,3.58,0.89,12.3,0.4999999852941181,8.09814957282261,10.947000000000001,1,7,high,red
12.0,0.49,0.67,3.0,0.093,6.0,15.0,0.9986,3.02,0.93,12.0,0.39999997333333515,24.489745939294004,11.16,1,6,medium,red
9.6,0.56,0.31,2.8,0.089,15.0,46.0,0.9979,3.11,0.92,10.0,0.3260869494328924,17.142826530666905,9.200000000000001,1,6,medium,red
9.1,0.785,0.0,2.6,0.093,11.0,28.0,0.9994,3.36,0.86,9.4,0.3928571288265311,11.59234192058354,8.084,1,6,medium,red
10.7,0.67,0.22,2.7,0.107,17.0,34.0,1.0004,3.28,0.98,9.9,0.4999999852941181,15.970125417723255,9.702,1,6,medium,red
9.1,0.795,0.0,2.6,0.096,11.0,26.0,0.9994,3.35,0.83,9.4,0.4230769068047343,11.446526482356624,7.802,1,6,medium,red
7.7,0.665,0.0,2.4,0.09,8.0,19.0,0.9974,3.27,0.73,9.3,0.4210526094182837,11.578929956496305,6.789000000000001,1,5,medium,red
12.0,0.53,0.74,4.8,0.12,23.0,77.0,1.0005083,3.18,0.77,13.0,0.2987012948220611,22.641466714213745,10.01,1,5,medium,red
6.1,0.21,0.4,1.4,0.066,40.5,165.0,0.9912,3.25,0.59,11.9,0.24545454396694216,29.047480726282256,7.021,1,6,medium,red
6.7,0.75,0.01,2.4,0.078,17.0,32.0,0.9955,3.55,0.61,12.8,0.5312499833984381,8.933321422238103,7.808,1,6,medium,red
11.5,0.41,0.52,3.0,0.08,29.0,55.0,1.0001,3.26,0.88,11.0,0.5272727176859506,28.04871207631201,9.68,1,5,medium,red
10.5,0.42,0.66,2.95,0.116,12.0,29.0,0.997,3.24,0.75,11.7,0.41379308917954866,24.999940476332203,8.774999999999999,1,7,high,red
11.9,0.43,0.66,3.1,0.109,10.0,23.0,1.0,3.15,0.85,10.4,0.4347825897920613,27.674354245687805,8.84,1,7,high,red
12.0,0.38,0.66,2.6,0.088,10.0,41.0,1.0005083,3.17,0.68,9.8,0.24390243307555043,31.57886426614667,6.664000000000001,1,6,medium,red
8.2,0.7,0.23,2.0,0.099,14.0,81.0,0.9973,3.19,0.7,9.4,0.1728395040390185,11.714268979615742,6.58,1,5,medium,red
8.6,0.45,0.31,2.6,0.086,21.0,50.0,0.9982,3.37,0.91,9.9,0.4199999916000002,19.111068642069686,9.009,1,6,medium,red
11.9,0.58,0.66,2.5,0.072,6.0,37.0,0.9992,3.05,0.56,10.0,0.16216215777940116,20.517206004817233,5.6000000000000005,1,5,medium,red
12.0,0.46,0.63,2.0,0.071,6.0,15.0,0.9988,2.99,0.87,10.2,0.39999997333333515,26.086899811087367,8.873999999999999,1,5,medium,red
12.0,0.615,0.66,5.8,0.083,7.0,42.0,1.0005083,3.07,0.73,10.0,0.1666666626984128,19.51216339485627,7.3,1,7,high,red
10.0,0.42,0.5,3.4,0.107,7.0,21.0,0.9979,3.26,0.93,11.8,0.3333333174603182,23.809467120316384,10.974000000000002,1,6,medium,red
10.4,0.575,0.61,2.6,0.076,11.0,24.0,1.0,3.16,0.69,9.0,0.4583333142361119,18.086925066217276,6.209999999999999,1,5,medium,red
10.3,0.34,0.52,2.8,0.159,15.0,75.0,0.9998,3.18,0.64,9.4,0.19999999733333337,30.294028546974864,6.016,1,5,medium,red
9.4,0.27,0.53,2.4,0.074,6.0,18.0,0.9962,3.2,1.02,12.0,0.3333333148148158,34.81468587153381,12.24,1,7,high,red
6.9,0.765,0.02,2.3,0.063,35.0,63.0,0.9975,3.57,0.78,9.9,0.5555555467372135,9.019596052815617,7.722,1,5,medium,red
7.9,0.24,0.4,1.6,0.056,11.0,25.0,0.9967,3.32,0.87,8.7,0.4399999824000007,32.91652951446036,7.568999999999999,1,6,medium,red
9.1,0.28,0.48,1.8,0.067,26.0,46.0,0.9967,3.32,1.02,10.6,0.5652173790170135,32.499883928985966,10.812,1,6,medium,red
7.4,0.55,0.22,2.2,0.106,12.0,72.0,0.9959,3.05,0.63,9.2,0.1666666643518519,13.454520991780013,5.795999999999999,1,5,medium,red
12.0,0.41,0.63,3.8,0.089,6.0,47.0,1.0005083,3.01,0.81,10.8,0.12765957175192402,29.26822129702123,8.748000000000001,1,6,medium,red
11.5,0.54,0.71,4.4,0.124,6.0,15.0,0.9984,3.01,0.83,11.8,0.39999997333333515,21.296256858783593,9.794,1,7,high,red
11.5,0.45,0.5,3.0,0.078,19.0,47.0,1.0003,3.26,1.02,11.0,0.40425531054775937,25.5554987655583,11.22,1,6,medium,red
11.4,0.625,0.66,6.2,0.088,6.0,24.0,0.9988,3.11,0.99,13.3,0.24999998958333375,18.239970816046693,13.167,1,6,medium,red
8.3,0.42,0.38,2.5,0.094,24.0,60.0,0.9979,3.31,0.7,10.8,0.39999999333333347,19.7618577098626,7.56,1,6,medium,red
8.3,0.26,0.42,2.0,0.08,11.0,27.0,0.9974,3.21,0.8,9.4,0.4074073923182447,31.922954142484073,7.5200000000000005,1,6,medium,red
12.0,0.415,0.68,2.9,0.085,17.0,43.0,1.0005083,3.06,0.8,10.0,0.39534882801514354,28.915592974474762,8.0,1,6,medium,red
7.7,0.51,0.28,2.1,0.087,23.0,54.0,0.998,3.42,0.74,9.2,0.42592591803840896,15.098009611745859,6.808,1,5,medium,red
7.4,0.63,0.07,2.4,0.09,11.0,37.0,0.9979,3.43,0.76,9.7,0.2972972892622354,11.746013101566506,7.372,1,6,medium,red
7.8,0.54,0.26,2.0,0.088,23.0,48.0,0.9981,3.41,0.74,9.2,0.479166656684028,14.444417695522784,6.808,1,6,medium,red
8.3,0.66,0.15,1.9,0.079,17.0,42.0,0.9972,3.31,0.54,9.6,0.40476189512471683,12.5757385216083,5.184,1,6,medium,red
7.8,0.46,0.26,1.9,0.088,23.0,53.0,0.9981,3.43,0.74,9.2,0.43396225596297633,16.956484877206787,6.808,1,6,medium,red
9.6,0.38,0.31,2.5,0.096,16.0,49.0,0.9982,3.19,0.7,10.0,0.32653060558100805,25.263091412917333,7.0,1,7,high,red
5.6,0.85,0.05,1.4,0.045,12.0,88.0,0.9924,3.56,0.82,12.9,0.13636363481404962,6.588227543261714,10.578,1,8,high,red
9.5,0.37,0.52,2.0,0.082,6.0,26.0,0.998,3.18,0.51,9.5,0.23076922189349144,25.675606282145186,4.845,1,5,medium,red
8.4,0.665,0.61,2.0,0.112,13.0,95.0,0.997,3.16,0.54,9.1,0.1368421038227147,12.631559952541425,4.914,1,5,medium,red
12.0,0.6,0.65,2.3,0.063,6.0,25.0,0.9997,3.03,0.57,9.9,0.23999999040000036,19.999966666722223,5.643,1,5,medium,red
12.0,0.37,0.74,4.2,0.066,7.0,38.0,1.0004,3.22,0.6,13.0,0.18421052146814418,32.43234477744655,7.8,1,7,high,red
6.6,0.735,0.02,7.9,0.122,68.0,124.0,0.9994,3.47,0.53,9.9,0.548387092351717,8.979579619619564,5.247000000000001,1,5,medium,red
11.5,0.59,0.59,2.6,0.087,13.0,49.0,0.9988,3.18,0.65,11.0,0.2653061170345691,19.49149238730104,7.15,1,6,medium,red
8.7,0.765,0.22,2.3,0.064,9.0,42.0,0.9963,3.1,0.55,9.4,0.2142857091836736,11.372534153550124,5.170000000000001,1,5,medium,red
7.7,0.26,0.3,1.7,0.059,20.0,38.0,0.9949,3.29,0.47,10.8,0.5263157756232691,29.61527071049727,5.076,1,6,medium,red
12.0,0.48,0.54,2.6,0.085,19.0,64.0,1.0,3.1,0.61,10.5,0.2968749953613282,24.999947916775177,6.405,1,6,medium,red
11.4,0.6,0.49,2.7,0.085,10.0,41.0,0.9994,3.15,0.63,10.5,0.24390243307555043,18.99996833338611,6.615,1,6,medium,red
7.7,0.69,0.05,2.7,0.075,15.0,27.0,0.9974,3.26,0.61,9.1,0.5555555349794246,11.159404116805629,5.550999999999999,1,5,medium,red
8.7,0.31,0.46,1.4,0.059,11.0,25.0,0.9966,3.36,0.76,10.1,0.4399999824000007,28.0644255986271,7.676,1,6,medium,red
9.8,0.44,0.47,2.5,0.063,9.0,28.0,0.9981,3.24,0.65,10.8,0.32142855994898,22.27267665300761,7.0200000000000005,1,6,medium,red
12.0,0.39,0.66,3.0,0.093,12.0,30.0,0.9996,3.18,0.63,10.8,0.3999999866666671,30.769151873969555,6.804,1,7,high,red
10.4,0.34,0.58,3.7,0.174,6.0,16.0,0.997,3.19,0.7,11.3,0.37499997656250145,30.58814532898433,7.91,1,6,medium,red
12.0,0.46,0.49,4.5,0.07,26.0,49.0,0.9981,3.05,0.57,9.6,0.5306122340691382,26.086899811087367,5.4719999999999995,1,4,low,red
9.0,0.43,0.34,2.5,0.08,26.0,86.0,0.9987,3.38,0.62,9.5,0.30232557787993514,20.930183883293296,5.89,1,6,medium,red
9.1,0.45,0.35,2.4,0.08,23.0,78.0,0.9987,3.38,0.62,9.5,0.2948717910913873,20.22217728405048,5.89,1,5,medium,red
7.1,0.735,0.16,1.9,0.1,15.0,77.0,0.9966,3.27,0.64,9.3,0.19480519227525725,9.659850802924076,5.952000000000001,1,5,medium,red
